loan_id,borrower_id,disbursement_date,loan_amount_ngn,loan_term_days,interest_rate_pct,credit_score_at_approval,approval_threshold_override,status,due_date
LNDF58C072,BRW814466E0,2023-11-26,19204,30,18.74,838,False,repaid,2023-12-26
LNE786D3B9,BRW2A370025,2023-07-12,441115,90,30.97,476,False,repaid,2023-10-10
LN0690DC9D,BRW2A370025,2023-08-29,52935,30,46.49,499,False,repaid,2023-09-28
LN579FD425,BRW376B371A,2023-04-29,41064,14,21.19,547,False,repaid,2023-05-13
LNBD6F7205,BRW376B371A,2023-04-28,36235,30,29.41,630,False,repaid,2023-05-28
LN84AF0790,BRW376B371A,2022-06-26,393650,30,39.32,844,True,defaulted,2022-07-26
LN305E1D36,BRW3A95E88E,2022-10-06,12167,60,22.17,492,False,repaid,2022-12-05
LN6D4E06C3,BRW3A95E88E,2023-05-27,27997,90,27.25,382,False,repaid,2023-08-25
LN6EA74C6E,BRW3A95E88E,2023-08-13,47695,7,37.16,488,False,repaid,2023-08-20
LNE07AFEF8,BRW8032599F,2023-09-01,442775,30,35.69,538,False,repaid,2023-10-01
LN196852DA,BRW7C43EB67,2022-09-13,14825,60,32.8,819,False,repaid,2022-11-12
LN6A69D262,BRWAE473B7D,2024-07-12,278243,90,36.14,465,False,active,2024-10-10
LN06933DBF,BRWDD8F87F0,2024-03-11,30194,30,25.85,810,False,defaulted,2024-04-10
LN000A336B,BRWDD8F87F0,2022-11-24,47677,90,41.78,762,False,repaid,2023-02-22
LN18B16535,BRWC5C61973,2022-06-26,179714,60,46.83,583,False,repaid,2022-08-25
LN3069761D,BRWC5C61973,2023-06-12,49452,90,24.25,689,False,repaid,2023-09-10
LN1B52377D,BRWCBC3C859,2023-02-15,116686,90,34.47,587,False,repaid,2023-05-16
LN8A9F4F20,BRWCBC3C859,2023-12-02,32448,60,34.85,574,False,repaid,2024-01-31
LN14E02AE1,BRW3D70EB89,2024-04-08,193402,90,47.36,726,False,repaid,2024-07-07
LN81DF864B,BRW3D70EB89,2024-09-27,25525,14,18.14,771,False,active,2024-10-11
LNB9840C71,BRW3D70EB89,2023-11-03,113886,90,24.55,718,False,repaid,2024-02-01
LN52704A5C,BRW5BCF293F,2023-02-13,33221,30,27.57,324,False,repaid,2023-03-15
LNE8205274,BRW5BCF293F,2022-08-01,7089,30,19.53,774,False,repaid,2022-08-31
LNABA0D4B3,BRWB8584338,2022-11-24,44551,90,32.7,778,False,repaid,2023-02-22
LN092BE2A6,BRWC4B53247,2024-01-26,46611,30,28.53,329,True,defaulted,2024-02-25
LNF36B4818,BRW1454520A,2024-04-23,357233,14,20.83,323,False,repaid,2024-05-07
LNDE6A2340,BRW249A5BD5,2023-01-19,171634,90,36.61,538,False,repaid,2023-04-19
LNE92CBB80,BRW6CAE74D2,2023-05-05,11590,14,44.07,661,False,repaid,2023-05-19
LN2741A5AC,BRW6CAE74D2,2023-07-16,119257,30,28.32,689,False,repaid,2023-08-15
LN5E7EC6DF,BRW2ED3B49C,2023-11-19,188551,30,20.41,658,False,repaid,2023-12-19
LN549DBF64,BRW2ED3B49C,2024-03-09,7685,60,27.13,380,False,repaid,2024-05-08
LN1516D4A8,BRWD92D930D,2023-04-17,216385,60,43.36,727,False,repaid,2023-06-16
LN4415D656,BRWD92D930D,2023-07-31,21216,30,42.91,443,False,repaid,2023-08-30
LNC9E5AEDE,BRWE32EB5C8,2023-08-08,161517,60,21.56,477,False,defaulted,2023-10-07
LN21EFCCE7,BRW8537F5F4,2024-04-01,15471,30,25.21,539,True,repaid,2024-05-01
LN9E2BE4B6,BRW8537F5F4,2024-08-18,45531,60,18.97,805,False,active,2024-10-17
LNA26BDB35,BRW8537F5F4,2023-05-04,274889,60,30.56,428,False,repaid,2023-07-03
LN49A6DC5E,BRW693D929D,2024-09-01,106444,7,19.15,843,False,repaid,2024-09-08
LN18195DEF,BRW008BB272,2022-09-01,47612,60,43.77,548,False,repaid,2022-10-31
LN2A7E0573,BRWA4886D93,2022-11-27,20567,60,29.36,782,False,repaid,2023-01-26
LN675997E6,BRWFBE9DE76,2024-02-15,126757,7,24.09,564,False,written_off,2024-02-22
LN3505E073,BRW77985A9A,2023-08-21,108989,90,32.51,460,False,repaid,2023-11-19
LNC6ACE017,BRW1CCBBD7D,2022-09-18,260132,30,41.47,778,False,repaid,2022-10-18
LNCBB0BD85,BRW1CCBBD7D,2023-05-14,34616,60,40.31,737,False,repaid,2023-07-13
LNC4AE9A02,BRW2D0E8589,2023-10-14,45537,14,41.61,552,False,repaid,2023-10-28
LN56750422,BRW2D0E8589,2023-08-28,35179,14,38.47,327,False,repaid,2023-09-11
LN7DFF62B5,BRWDF4DD122,2023-08-27,71228,30,18.31,357,True,repaid,2023-09-26
LNCEDE1BFB,BRWD349CC45,2022-06-07,47349,14,46.2,806,False,defaulted,2022-06-21
LNB00B69AA,BRWD349CC45,2024-03-15,8623,30,19.43,763,False,defaulted,2024-04-14
LNBDE7F712,BRWD349CC45,2022-06-09,121603,30,20.06,770,False,repaid,2022-07-09
LNEB41677B,BRW411F392A,2022-10-28,32784,14,37.95,377,False,repaid,2022-11-11
LN0154BA89,BRW411F392A,2023-09-01,8176,14,27.32,587,False,repaid,2023-09-15
LN2FAADD76,BRW4EC79FE4,2022-09-09,48092,14,40.21,541,False,repaid,2022-09-23
LN92462CF2,BRW212DC79B,2022-08-18,49047,90,25.13,720,False,repaid,2022-11-16
LN11B93FC6,BRW212DC79B,2023-12-31,451074,60,33.31,689,False,repaid,2024-02-29
LN78A1E144,BRWC33C9B0C,2024-03-25,36597,30,39.52,662,False,repaid,2024-04-24
LN8CF72235,BRWC33C9B0C,2024-08-08,36056,7,41.83,547,False,repaid,2024-08-15
LN4378AC47,BRWAF56C8E8,2024-04-18,44757,30,40.94,769,True,repaid,2024-05-18
LN7FB02EB2,BRWAF56C8E8,2024-08-08,10275,30,36.51,672,False,repaid,2024-09-07
LN014F9B97,BRW09E3D8CF,2023-07-04,44324,60,38.53,380,False,repaid,2023-09-02
LNAF949F7B,BRW3C8C8CE8,2024-07-13,158862,60,22.03,546,False,repaid,2024-09-11
LNEAA463B9,BRWA80C93AC,2024-09-27,314693,30,20.95,681,False,active,2024-10-27
LN642669B4,BRW090C158E,2023-11-20,62200,30,40.84,522,False,repaid,2023-12-20
LNA7D5E4E4,BRWD398D10F,2023-06-25,127889,90,24.55,480,False,repaid,2023-09-23
LND410090E,BRW2DB3B4B7,2024-04-27,159078,14,23.57,478,False,repaid,2024-05-11
LN7637F6BA,BRW35F49CCA,2022-09-24,160494,30,27.4,725,False,defaulted,2022-10-24
LN3D2C7FB5,BRWCC211992,2023-12-31,38457,30,24.6,536,True,repaid,2024-01-30
LNC7BBF04F,BRW93FEF1A8,2024-03-18,70646,14,46.65,485,False,repaid,2024-04-01
LNF733C09C,BRW93FEF1A8,2024-01-30,452998,14,19.93,692,False,repaid,2024-02-13
LN1E9FC66C,BRWFC9A5356,2022-07-22,49930,30,26.42,762,False,repaid,2022-08-21
LNB9576A9F,BRWFC9A5356,2022-10-06,6338,30,32.41,710,False,repaid,2022-11-05
LN97081D0D,BRWFC9A5356,2024-04-24,186483,30,31.46,788,False,repaid,2024-05-24
LN8B90215E,BRWD9198550,2023-04-20,13835,14,28.07,585,False,repaid,2023-05-04
LND0974059,BRWD9198550,2023-08-02,194938,30,36.96,309,False,repaid,2023-09-01
LN81DE6A88,BRW19A4E90E,2024-05-24,20941,30,46.65,396,True,repaid,2024-06-23
LN61198B6D,BRW19A4E90E,2024-09-30,16665,30,45.42,612,False,active,2024-10-30
LN3D885C88,BRW9A2EF842,2022-08-30,18845,30,24.22,470,False,repaid,2022-09-29
LN58259181,BRW2A66B2A8,2023-10-25,141242,7,23.83,475,True,written_off,2023-11-01
LN88B9FF01,BRW2A66B2A8,2022-10-02,70155,60,40.63,839,False,repaid,2022-12-01
LNC70766C5,BRW64B67748,2024-05-06,113616,30,41.3,665,False,repaid,2024-06-05
LN69CD921D,BRWED1CDD85,2023-05-16,20362,60,36.96,585,False,repaid,2023-07-15
LNEF3A328D,BRW6781A677,2023-04-26,77746,60,23.53,371,False,repaid,2023-06-25
LN93AA83B0,BRW37D7E5A7,2022-08-08,179377,30,39.2,408,False,repaid,2022-09-07
LNE3466F03,BRW37D7E5A7,2023-07-21,12963,60,24.24,567,False,repaid,2023-09-19
LN624D0ECA,BRW090EEB9E,2023-02-13,11148,30,32.11,353,False,written_off,2023-03-15
LN7444C645,BRW090EEB9E,2023-07-15,62096,30,34.15,613,False,repaid,2023-08-14
LND6E937DF,BRW93E71DCE,2023-03-12,197431,90,23.65,771,False,repaid,2023-06-10
LNBCB0BB69,BRW7283C96C,2024-07-18,32429,90,23.76,511,True,active,2024-10-16
LNCE1CCD08,BRW7283C96C,2023-08-14,36340,30,39.19,531,False,repaid,2023-09-13
LN61BCDAC3,BRW9EEB5CD2,2022-10-14,47358,60,24.89,837,False,repaid,2022-12-13
LN947D1467,BRW250C2A8C,2023-07-27,21097,60,37.46,615,False,defaulted,2023-09-25
LN3E2E62E8,BRW250C2A8C,2023-04-14,127734,14,18.92,577,False,repaid,2023-04-28
LN88ADF674,BRWEEAFD152,2023-02-06,29107,60,21.54,659,False,repaid,2023-04-07
LNF2E6F868,BRWEEAFD152,2024-06-23,48081,30,26.55,580,True,repaid,2024-07-23
LN4A2A7F15,BRW9D34F720,2023-05-26,40333,14,27.0,627,False,repaid,2023-06-09
LN584940B4,BRW5A2EF648,2022-09-04,466638,60,45.05,483,False,repaid,2022-11-03
LNB3C9B56A,BRW5CE53881,2022-06-28,150488,30,23.26,485,False,repaid,2022-07-28
LN732018A8,BRW5CE53881,2024-03-11,175904,90,30.7,743,False,repaid,2024-06-09
LNF4A47C79,BRW1F04335F,2022-11-19,20317,30,41.47,556,False,written_off,2022-12-19
LN2D55551D,BRW505A202D,2024-04-24,45705,7,38.2,452,True,repaid,2024-05-01
LN1A958A3E,BRWCAA977D9,2022-12-10,102841,14,32.18,535,False,repaid,2022-12-24
LNC592415B,BRWF2482978,2024-06-25,33585,30,25.47,670,False,repaid,2024-07-25
LNE6C528EB,BRW36941BF5,2023-06-28,13752,90,42.99,760,False,repaid,2023-09-26
LN9AD1FB0D,BRW36941BF5,2024-01-13,196655,90,45.63,682,False,repaid,2024-04-12
LNC7BA9A8A,BRWDB21DAA4,2022-06-09,32978,14,32.11,630,False,repaid,2022-06-23
LN9EB07D8E,BRWDB21DAA4,2023-05-03,35009,7,35.66,304,True,repaid,2023-05-10
LN08E47F3E,BRWCBCC51C6,2023-12-16,344060,30,31.01,711,False,repaid,2024-01-15
LN33BC5E58,BRW89D33F9C,2023-12-04,21922,30,37.27,409,False,repaid,2024-01-03
LNEC70528F,BRW97265515,2023-08-18,430852,30,41.95,382,True,repaid,2023-09-17
LN853306C7,BRW97265515,2023-02-22,34362,60,18.0,667,False,repaid,2023-04-23
LN1E4F3B33,BRW97265515,2023-05-13,160724,7,34.89,693,False,repaid,2023-05-20
LN8BB98D8E,BRW09F02DDD,2022-12-03,146453,14,45.79,635,True,repaid,2022-12-17
LNB77D6F70,BRW09F02DDD,2023-04-28,6090,60,22.07,534,False,repaid,2023-06-27
LNBEE81AB0,BRW9DE2A7E7,2023-02-26,41765,90,42.05,849,False,repaid,2023-05-27
LN60834CDB,BRW9DE2A7E7,2022-10-06,7181,30,47.97,546,False,repaid,2022-11-05
LN2F56484C,BRWF174FAB3,2022-11-24,184785,60,25.33,555,False,repaid,2023-01-23
LN7BF2B505,BRWA93BAB4B,2023-12-25,48986,90,20.54,659,True,repaid,2024-03-24
LN053F68AE,BRWA93BAB4B,2024-07-28,165154,7,37.46,641,True,repaid,2024-08-04
LN117AA61B,BRW9DB16E8F,2023-03-29,277296,30,40.77,801,False,repaid,2023-04-28
LNFBEE1F63,BRW63011B91,2023-01-08,227057,30,26.44,732,False,repaid,2023-02-07
LN072ACEA2,BRW34B432B4,2023-02-20,44174,30,23.89,850,False,repaid,2023-03-22
LN0F7FAD06,BRW34B432B4,2023-06-15,73273,30,21.72,348,False,repaid,2023-07-15
LN45BBB617,BRW0BC08BC5,2023-03-14,35211,90,46.3,723,False,repaid,2023-06-12
LND784EC3A,BRW360BE916,2023-04-17,195299,60,43.76,571,False,repaid,2023-06-16
LNFA7A88E6,BRW1A10059F,2024-05-01,124780,14,31.38,441,False,repaid,2024-05-15
LN65E46320,BRW1A10059F,2023-09-14,6802,60,25.95,729,False,repaid,2023-11-13
LNBDC1887E,BRW7EBDC24D,2023-10-05,71108,30,27.51,659,False,repaid,2023-11-04
LN76B52A5A,BRW30FDB55F,2022-12-30,65571,60,19.0,347,False,repaid,2023-02-28
LN5DC58D08,BRW0E1AAC17,2023-07-13,89326,30,46.76,569,False,repaid,2023-08-12
LNC8473D77,BRW84F61CA7,2024-04-03,294526,30,18.96,433,False,repaid,2024-05-03
LNC6333C88,BRWDABD10C7,2024-04-18,7412,60,42.45,380,True,repaid,2024-06-17
LN367557E9,BRWDABD10C7,2024-01-20,48625,90,43.01,813,False,repaid,2024-04-19
LNF356E09C,BRW86CE734D,2022-08-28,49751,30,30.79,758,False,repaid,2022-09-27
LN9CEC4901,BRW86CE734D,2023-04-16,422849,60,33.33,822,False,repaid,2023-06-15
LN1BF80A86,BRW86CE734D,2024-04-15,157901,7,36.42,692,False,repaid,2024-04-22
LND34D1DB1,BRWC4D9FC40,2024-05-30,31484,14,24.95,369,False,defaulted,2024-06-13
LN36430305,BRWC4D9FC40,2024-06-17,421676,14,38.41,317,False,repaid,2024-07-01
LN5BC91451,BRW5E5E3C4F,2023-08-07,15195,14,18.97,368,True,defaulted,2023-08-21
LN01814227,BRW5E5E3C4F,2023-10-10,105893,30,33.01,392,True,repaid,2023-11-09
LNC24D7F39,BRW7F3533B8,2023-09-10,24821,14,44.21,568,True,written_off,2023-09-24
LN2522D6A3,BRW9D728C4B,2024-06-09,176053,14,38.99,384,False,repaid,2024-06-23
LNEF95E4BA,BRWBD34DA16,2023-07-29,37564,30,20.29,392,False,repaid,2023-08-28
LN4747D6C4,BRWBD34DA16,2024-04-21,14263,14,41.17,573,False,repaid,2024-05-05
LN441AA358,BRWBD34DA16,2023-11-30,105061,60,32.67,673,False,repaid,2024-01-29
LN0BABADED,BRW1C44D5D7,2023-05-18,45624,90,34.62,377,False,repaid,2023-08-16
LN41F0507E,BRW1C44D5D7,2023-06-20,39001,30,43.61,482,False,repaid,2023-07-20
LN0BD96888,BRW86CE965E,2023-04-15,74039,30,46.82,342,False,repaid,2023-05-15
LN9B6E8C4A,BRW86CE965E,2022-08-06,30243,60,38.67,477,False,repaid,2022-10-05
LNCB744C5F,BRWE5DCA157,2024-01-10,20870,30,23.8,827,True,repaid,2024-02-09
LN48039597,BRWE5DCA157,2022-09-01,24380,90,28.87,385,False,repaid,2022-11-30
LN8FE1EE89,BRWE5DCA157,2022-07-26,26019,90,33.98,614,False,repaid,2022-10-24
LN88DD0B20,BRW5F7F0FE7,2022-09-11,156763,90,31.7,610,False,repaid,2022-12-10
LNF389A00B,BRW5F7F0FE7,2024-06-29,33321,60,47.21,610,True,repaid,2024-08-28
LNDAEDE32D,BRW0CA91807,2022-09-09,45230,14,40.01,726,False,defaulted,2022-09-23
LN3542FF3B,BRW0CA91807,2022-09-14,150256,7,44.65,395,True,repaid,2022-09-21
LN53DE5BE9,BRWF5DBDEE8,2024-06-14,13677,30,45.75,426,False,written_off,2024-07-14
LN21A2C279,BRWF5DBDEE8,2022-11-03,386563,60,43.07,711,False,repaid,2023-01-02
LN54B42928,BRW0E1073A8,2023-06-26,188695,90,20.59,808,False,repaid,2023-09-24
LN34C8F6B1,BRW0E1073A8,2022-06-04,110397,7,34.54,660,False,repaid,2022-06-11
LN6C413500,BRWA03B83BF,2024-05-21,224446,14,28.19,774,False,repaid,2024-06-04
LN18B0FE81,BRWA29739F5,2022-10-10,442788,14,45.03,448,False,defaulted,2022-10-24
LN3F9F0DDD,BRW0FD12016,2023-05-06,277291,60,19.32,828,False,repaid,2023-07-05
LN92E0F127,BRW0FD12016,2023-12-18,16922,7,25.9,667,False,repaid,2023-12-25
LN38D41ED5,BRW0CB6F060,2023-07-14,139409,60,39.86,323,False,defaulted,2023-09-12
LNF515CD03,BRW0CB6F060,2023-10-31,30699,30,30.94,698,False,repaid,2023-11-30
LN874E74DA,BRW0CB6F060,2022-10-16,41625,14,28.43,822,False,repaid,2022-10-30
LN4F69375D,BRWD561C424,2024-02-19,20574,30,43.3,353,False,written_off,2024-03-20
LN5FE1DE4F,BRWD561C424,2022-06-24,11402,90,37.96,586,False,repaid,2022-09-22
LN6D41B84A,BRW64B046F5,2022-08-21,45330,60,39.91,512,False,repaid,2022-10-20
LNE5E6BC70,BRW9E25FC9E,2023-11-16,26145,30,40.6,596,False,repaid,2023-12-16
LN6E0062B7,BRW9E25FC9E,2023-02-21,41920,30,28.75,751,False,repaid,2023-03-23
LN72BFBA09,BRW9E25FC9E,2022-09-04,174318,90,39.9,639,False,repaid,2022-12-03
LNF9D02ECF,BRW1995B6E1,2024-09-05,185547,30,41.99,841,False,active,2024-10-05
LN94842045,BRWC8043163,2024-04-07,146354,14,34.1,462,False,repaid,2024-04-21
LN99385CEC,BRW5504E88B,2024-07-22,19308,14,28.29,342,False,repaid,2024-08-05
LNAEB71C9A,BRW6B103E74,2023-04-02,177129,60,26.36,814,True,repaid,2023-06-01
LN61515D8E,BRW8E2C2004,2023-01-11,123591,30,28.72,786,False,repaid,2023-02-10
LN717D0EA6,BRW8E2C2004,2022-12-23,134510,7,33.09,637,False,repaid,2022-12-30
LN0C8F16AD,BRW4384DE0D,2023-03-09,245606,30,33.8,365,False,repaid,2023-04-08
LN9884A165,BRW4384DE0D,2024-05-01,15255,90,41.7,423,False,repaid,2024-07-30
LNAB1294B8,BRW59F55FE7,2023-08-09,19681,14,37.24,625,False,repaid,2023-08-23
LN3C86F22C,BRW59F55FE7,2023-04-15,45067,90,45.41,737,False,repaid,2023-07-14
LNEA2A4100,BRW3EF419FB,2022-12-29,98153,30,20.58,705,False,repaid,2023-01-28
LN90709DC0,BRW01322D63,2024-01-11,290467,30,34.24,448,False,repaid,2024-02-10
LN5FB3293B,BRW01322D63,2024-07-02,48438,14,25.62,349,False,repaid,2024-07-16
LN5D91FDD3,BRW4C4CDBFD,2022-07-21,46534,90,18.15,508,False,repaid,2022-10-19
LNE9DD7090,BRW4C4CDBFD,2023-05-08,113442,90,32.58,839,False,repaid,2023-08-06
LN1968BA92,BRW83955C5F,2023-05-01,32317,14,32.54,457,False,written_off,2023-05-15
LN3A6DFF55,BRW83955C5F,2023-03-01,31404,90,38.9,640,False,repaid,2023-05-30
LNC5DA036D,BRW83955C5F,2024-08-21,66507,14,28.47,456,False,repaid,2024-09-04
LN6D2E88ED,BRW3EF29D7F,2024-03-03,181416,90,46.48,474,False,repaid,2024-06-01
LN06277D8F,BRWC8EB15CF,2024-06-09,47533,90,44.24,320,False,repaid,2024-09-07
LN502BB609,BRWC8EB15CF,2023-12-15,15401,14,32.33,522,False,repaid,2023-12-29
LN7161F9F2,BRWC8EB15CF,2023-11-07,50663,14,20.47,322,False,repaid,2023-11-21
LNF24C4E14,BRW64609EE6,2023-12-29,11557,60,38.33,683,False,repaid,2024-02-27
LNAD551F5B,BRW64609EE6,2023-03-11,25107,14,34.24,402,False,repaid,2023-03-25
LN81900C89,BRWDB555166,2024-04-20,38905,60,41.4,750,False,repaid,2024-06-19
LN28D15A6E,BRW127A6B3F,2022-07-08,135497,30,37.16,569,False,repaid,2022-08-07
LN4C33794E,BRW127A6B3F,2023-04-10,190783,14,34.91,404,False,repaid,2023-04-24
LNF6A0C8A4,BRWCBA749F0,2024-06-13,43159,7,35.81,546,True,defaulted,2024-06-20
LN49BC0DEA,BRWCBA749F0,2023-09-21,8339,14,43.76,641,False,repaid,2023-10-05
LNA019D496,BRWCBA749F0,2024-07-24,113018,14,23.19,568,False,repaid,2024-08-07
LNA34BDA35,BRWBE48E672,2023-09-23,27070,90,37.02,650,True,repaid,2023-12-22
LNCAF523DA,BRWBE48E672,2023-04-13,39994,7,34.09,621,False,repaid,2023-04-20
LN61EA9AB3,BRWBE48E672,2023-06-17,140181,30,33.05,608,False,repaid,2023-07-17
LNEFB16B5D,BRWDEE0B8D2,2023-07-18,118811,7,40.08,720,False,repaid,2023-07-25
LNC0DAD5EE,BRWDEE0B8D2,2024-08-14,24788,90,35.79,776,False,active,2024-11-12
LN7C91F2E1,BRWEC70255F,2024-03-10,179159,60,28.48,551,False,repaid,2024-05-09
LNC1A840EB,BRWEC70255F,2023-04-24,7735,30,19.11,590,False,repaid,2023-05-24
LN79B2109A,BRWEC70255F,2023-09-16,44877,7,37.77,771,True,repaid,2023-09-23
LN4B1FB10F,BRWBFE6829D,2022-09-16,150459,30,30.97,576,False,repaid,2022-10-16
LNE723FE0A,BRW6C467A1F,2023-11-24,408598,30,35.35,459,False,repaid,2023-12-24
LN738E8EEB,BRW6C467A1F,2024-08-08,41023,14,30.85,555,False,repaid,2024-08-22
LN37508C71,BRWB98C01E7,2023-06-12,28333,90,34.15,359,False,repaid,2023-09-10
LN5E6F89CE,BRWB98C01E7,2023-03-04,110420,60,23.69,498,False,repaid,2023-05-03
LNC2C9E49E,BRWB98C01E7,2024-02-09,93246,30,45.69,532,False,repaid,2024-03-10
LN6A24774A,BRW38CDA3BF,2024-05-30,158540,60,46.9,364,False,repaid,2024-07-29
LND5D39D63,BRW2D540F22,2024-07-26,227027,90,31.11,533,False,active,2024-10-24
LNF77465AD,BRWFB36233A,2024-09-11,291282,14,30.45,650,False,repaid,2024-09-25
LNE87C7A75,BRW78CC900B,2023-09-26,67907,60,21.11,835,False,repaid,2023-11-25
LN317752CA,BRW78CC900B,2024-09-07,13416,14,45.7,470,True,defaulted,2024-09-21
LNECAB7067,BRW78CC900B,2024-01-21,193276,30,43.95,450,False,repaid,2024-02-20
LN0F44ADAD,BRWD61419FC,2024-07-16,34589,60,38.59,681,False,repaid,2024-09-14
LN6E190A7A,BRWF1E3B234,2023-03-21,186518,90,38.89,845,False,repaid,2023-06-19
LNF83D9EDD,BRW9D3995D7,2023-06-27,184011,90,37.44,447,True,repaid,2023-09-25
LNB9022BB3,BRW0A8EA06A,2024-05-07,34134,30,43.86,402,False,repaid,2024-06-06
LN22D63D54,BRWC899B504,2023-02-22,214629,30,25.29,567,False,repaid,2023-03-24
LN4DC35900,BRWC899B504,2023-03-01,11386,90,32.45,512,False,defaulted,2023-05-30
LN98FAADCD,BRWC899B504,2024-08-05,24076,30,32.5,310,False,repaid,2024-09-04
LN3444E769,BRW882B7DCE,2023-12-09,148886,14,32.48,682,True,repaid,2023-12-23
LN15E171C0,BRW48F96B2E,2024-03-13,11147,30,19.48,836,False,repaid,2024-04-12
LNBB33CF65,BRW48F96B2E,2023-04-03,30554,14,27.86,465,False,repaid,2023-04-17
LNFDFF4664,BRW75819E76,2024-02-20,24563,30,24.92,630,False,repaid,2024-03-21
LNF3374B90,BRW54E0E29D,2023-07-02,217402,60,21.92,798,False,repaid,2023-08-31
LN498F638C,BRW54E0E29D,2024-09-11,12503,60,35.22,370,False,active,2024-11-10
LN27BBF53C,BRW8E65C6FC,2023-12-10,30641,14,25.4,479,False,repaid,2023-12-24
LND37B012F,BRW07AECD87,2024-03-14,14079,90,45.88,303,False,defaulted,2024-06-12
LNE9646EC9,BRW07AECD87,2022-06-26,169406,30,45.84,826,True,repaid,2022-07-26
LNE5CFC0F1,BRW9BC311C5,2024-07-31,110501,90,20.48,496,False,active,2024-10-29
LN072E015E,BRWC5F8B43E,2023-09-03,26382,14,38.71,559,False,repaid,2023-09-17
LN571AB4CE,BRW6284CFFF,2022-06-27,224687,90,23.68,390,False,repaid,2022-09-25
LN3554E98C,BRWF6C6D6F4,2023-06-12,176404,30,36.09,525,False,repaid,2023-07-12
LNA6601050,BRWF6C6D6F4,2022-09-11,71351,30,31.56,496,True,repaid,2022-10-11
LN5531FD6F,BRW3DCFB9A4,2024-01-08,13491,30,42.27,395,False,repaid,2024-02-07
LN8906E517,BRWF17D592C,2024-03-08,26021,30,40.92,565,False,repaid,2024-04-07
LN62689A3B,BRWF17D592C,2023-07-19,48727,30,46.63,586,False,repaid,2023-08-18
LNF174A3E9,BRWCB3A363C,2024-01-23,111127,60,25.93,783,False,defaulted,2024-03-23
LNEF10C58C,BRWCB3A363C,2024-08-19,137381,30,41.38,570,False,repaid,2024-09-18
LN1806AA98,BRWF7106306,2023-03-15,129553,90,47.72,522,False,repaid,2023-06-13
LNAA0B3C6F,BRW42477C2A,2023-05-16,15629,60,26.97,668,False,repaid,2023-07-15
LN78EF4C8E,BRW274D1E37,2024-09-29,453817,14,28.86,784,False,active,2024-10-13
LN3D5D4007,BRW32B9B9AF,2023-05-26,89285,30,35.3,766,False,repaid,2023-06-25
LNA2531B08,BRW32B9B9AF,2023-03-31,56483,30,33.85,819,False,repaid,2023-04-30
LN52653BAD,BRWA8C6D5AE,2023-08-01,295419,7,45.94,717,True,repaid,2023-08-08
LN2A42EC77,BRWD50F6B2C,2023-10-01,34023,7,24.15,683,False,repaid,2023-10-08
LN4A25D922,BRWD50F6B2C,2023-12-31,31625,90,42.24,779,False,repaid,2024-03-30
LN42CEEB50,BRWB4185037,2022-08-11,64464,60,30.58,666,False,repaid,2022-10-10
LN102A53E8,BRWB4185037,2022-12-09,482927,60,23.78,471,False,repaid,2023-02-07
LNF6113811,BRWB4185037,2024-08-03,14378,14,39.25,688,True,repaid,2024-08-17
LNCFFC22C0,BRWBC406535,2023-06-22,21946,30,31.13,652,False,repaid,2023-07-22
LND88F9BBF,BRW5CB313C8,2023-04-27,44242,60,19.46,651,False,repaid,2023-06-26
LNCB339C0B,BRW5CB313C8,2024-08-13,116535,30,46.41,644,False,repaid,2024-09-12
LN6EE6C71A,BRW5CB313C8,2023-02-07,42922,14,22.3,670,False,repaid,2023-02-21
LN94BBC97E,BRW0939F16F,2023-04-28,358694,14,47.13,673,False,defaulted,2023-05-12
LN7179BDEA,BRW0939F16F,2023-08-09,46781,30,46.53,484,True,repaid,2023-09-08
LNBE98738F,BRW4509AB8B,2023-02-11,58961,90,45.68,633,False,repaid,2023-05-12
LN8FF2AC27,BRW772190FA,2024-08-03,191544,30,32.91,795,False,repaid,2024-09-02
LN1F0DE99F,BRW772190FA,2024-09-24,115955,60,42.52,670,False,active,2024-11-23
LN4944BB1F,BRW772190FA,2023-09-29,42842,90,23.48,737,True,repaid,2023-12-28
LN6BDCCBDA,BRW30625032,2022-06-07,134983,30,38.54,483,False,repaid,2022-07-07
LN66652BCF,BRW30625032,2022-11-01,14642,90,26.15,800,False,repaid,2023-01-30
LND2B5D6C0,BRW2E9D7774,2023-11-25,67866,30,31.99,575,False,repaid,2023-12-25
LN3990F32A,BRW034CC409,2022-06-19,94858,60,19.52,758,False,repaid,2022-08-18
LN307100C2,BRW034CC409,2024-06-08,36541,30,29.17,493,True,repaid,2024-07-08
LN61A751AC,BRW675ABD1D,2022-10-24,41398,90,43.93,310,False,repaid,2023-01-22
LNDCCDB72E,BRW675ABD1D,2023-05-10,43955,30,33.95,797,False,repaid,2023-06-09
LNFBCB43C2,BRW675ABD1D,2023-10-26,45695,60,32.89,345,False,repaid,2023-12-25
LN40C49A26,BRW32574311,2023-10-08,6815,60,22.64,433,True,repaid,2023-12-07
LNC67C5000,BRW32574311,2024-06-11,112463,60,35.26,760,False,repaid,2024-08-10
LN0ABDD777,BRW32574311,2022-12-20,43370,60,36.95,405,False,repaid,2023-02-18
LNAB4FE8B7,BRW00BB5B24,2023-04-27,162554,60,47.21,754,False,repaid,2023-06-26
LN77BDB00D,BRW7F84A303,2023-09-21,258039,30,42.32,617,False,repaid,2023-10-21
