repayment_id,loan_id,borrower_id,payment_date,amount_paid_ngn,payment_method,days_past_due,partial_payment
RPY0C12165C,LNF193FB73,BRWBC2BAF99,2023-07-11,3327,Bank Transfer,0,True
RPY73A3354A,LNF193FB73,BRWBC2BAF99,2023-07-21,4506,Direct Debit,8,False
RPY398644B7,LND3DDF887,BRW09375D45,2023-04-30,41165,USSD,0,False
RPY3B5E84DC,LN7649631B,BRW09375D45,2024-03-21,46952,Cash Agent,0,False
RPYDCBA2630,LNF50AA50F,BRW8391D1E7,2024-09-15,98284,Direct Debit,0,False
RPY77772CF9,LNDA5AAF82,BRWE8295474,2022-09-19,130692,USSD,0,False
RPY4CFDF28D,LN209AD5FB,BRW159A611E,2023-06-09,23467,Direct Debit,0,False
RPY128ECC05,LN8E60A07E,BRW154D495D,2023-09-02,57177,Cash Agent,0,True
RPY3CF6F9B5,LN8E60A07E,BRW154D495D,2023-09-17,50921,Direct Debit,8,False
RPY9E746B2E,LN16D653C0,BRW67396814,2022-09-20,40246,USSD,0,False
RPY35BF114B,LNF49A53E4,BRW83CC88C1,2023-03-05,45451,Direct Debit,0,False
RPYC8CFF09D,LN9ADEB0B7,BRW9516D68C,2023-04-13,292712,Cash Agent,0,False
RPY71DDA7FE,LNF3B1AD9C,BRWA313E67C,2023-01-29,316021,Bank Transfer,0,False
RPY3F7CAE85,LN76FB469A,BRWBC6D4706,2022-12-19,8993,Cash Agent,54,True
RPYF4882C44,LN88109B0C,BRWE1859BFF,2023-02-20,33428,Cash Agent,48,True
RPY192B88CD,LN5A9AD4B1,BRW82DE9A16,2023-06-14,88332,Direct Debit,0,False
RPY8AE9B27F,LNED6C3D7E,BRW82DE9A16,2022-09-02,29147,Direct Debit,0,False
RPY87428F20,LN1B13952B,BRWF7E6C023,2023-05-17,106937,Cash Agent,0,False
RPY9C975467,LND49BF264,BRWD8CAAC28,2024-01-18,12992,USSD,0,True
RPYFAD92CAF,LND49BF264,BRWD8CAAC28,2024-01-31,10676,Cash Agent,7,False
RPYEEA62679,LNF0774C08,BRWD8CAAC28,2022-10-30,254741,USSD,0,False
RPYD2F5640C,LNC646F043,BRWD8CAAC28,2023-09-14,38170,USSD,49,True
RPYB503CBD9,LN4C62722B,BRW47FA421C,2024-03-30,56303,Bank Transfer,0,False
RPYAE4C901E,LN9B0B03C1,BRWE788AEAC,2024-05-23,26992,Cash Agent,0,True
RPYB63AD7CB,LN9B0B03C1,BRWE788AEAC,2024-06-09,13341,USSD,8,False
RPY4B957BB5,LN7DBD9FB4,BRW08B1E8A7,2023-07-09,37635,Direct Debit,0,False
RPYA72E3922,LN65DCE28B,BRW08B1E8A7,2024-07-17,114398,Direct Debit,0,False
RPY58D267D0,LNC913C60F,BRW1F33B3CB,2023-09-18,48168,Direct Debit,0,False
RPY15CD7897,LN169B6602,BRWE158B4F1,2022-10-11,41290,Direct Debit,0,False
RPY69EB9D4B,LNB624A5CF,BRWE158B4F1,2023-12-02,75785,Cash Agent,0,False
RPYF706691D,LNFD04F03F,BRW7BDCEE58,2023-04-07,34171,Bank Transfer,0,False
RPYEC34FB79,LNCD245EE0,BRWCCBA7192,2023-04-25,93172,USSD,0,False
RPY649CADC8,LND0C4539F,BRW0C789E62,2022-11-17,32084,Bank Transfer,0,False
RPY6DC3AB3C,LNE2B472E2,BRW7F05D2B5,2022-10-24,167260,Bank Transfer,0,False
RPY862B2614,LNFF1515B0,BRW40FEAF87,2024-05-03,98771,Cash Agent,0,False
RPY129637EF,LN9C209401,BRW40FEAF87,2024-07-25,240665,USSD,0,True
RPYDB14D713,LN9C209401,BRW40FEAF87,2024-08-15,109740,USSD,10,False
RPY717DFDEF,LN592FE1DB,BRW40FEAF87,2023-06-29,39062,USSD,0,False
RPYCADD0B2B,LNDDBEF3B4,BRWD414FEB4,2024-02-16,14438,USSD,0,False
RPY90855599,LN2E92C607,BRWD9A44028,2022-10-03,177989,Bank Transfer,0,False
RPYFFC79982,LNA5AC42CE,BRW9E22FC9A,2022-08-26,8211,Bank Transfer,0,False
RPY3388C63F,LNAA728E86,BRWBAB939D3,2023-01-06,160851,Cash Agent,0,False
RPYF1FF3C16,LN41DACB26,BRWBAB939D3,2024-06-06,180749,Cash Agent,0,False
RPYF30DF4EE,LN32CF2BA2,BRWBAB939D3,2024-05-09,84887,USSD,0,False
RPY3160F82C,LN7F219B4E,BRW5548AC16,2022-12-22,249064,USSD,0,False
RPY60F20ABA,LN52D54C65,BRWE83A902C,2022-08-30,26744,USSD,0,False
RPY365B41B6,LNA48262AA,BRWE83A902C,2024-06-24,313633,USSD,0,False
RPYB8A61619,LNB7E0A937,BRWE83A902C,2023-03-31,9465,USSD,0,False
RPYFB9B9747,LNDB03C96E,BRWE4B56D59,2024-05-18,100052,Bank Transfer,0,False
RPYC52430D9,LN87D6624E,BRWF515A27A,2023-06-25,17916,USSD,0,False
RPYD6A0855B,LNE6D4C2C2,BRW2A614C32,2024-03-03,46409,Direct Debit,0,True
RPY58D95D58,LNE6D4C2C2,BRW2A614C32,2024-03-15,57123,Bank Transfer,7,False
RPY1E894A1F,LNAB13B389,BRWDE35EFD9,2024-09-25,79576,USSD,0,False
RPY1B535643,LN80F6CE45,BRWF4EF5007,2023-11-30,18055,USSD,0,False
RPY34CCE653,LN4A78E8D9,BRWF4EF5007,2023-12-01,49851,Cash Agent,0,True
RPY2666424D,LN4A78E8D9,BRWF4EF5007,2023-12-20,67149,Direct Debit,5,False
RPYE3D3CC8D,LN8F12C1DA,BRW35B3FEAC,2023-06-27,20690,Cash Agent,0,False
RPYA31EDF6C,LNC7B5CC8E,BRW07555F39,2024-06-16,61355,USSD,0,False
RPY57EE41FE,LN0D0F44EB,BRW07555F39,2023-01-04,51694,Direct Debit,0,False
RPYA7541B91,LN645D52C3,BRW07555F39,2023-12-02,33180,Direct Debit,0,False
RPY874DD531,LN3D86E4F9,BRWE210C9C4,2023-01-05,29288,Direct Debit,0,False
RPYFAB283A0,LN8CA76500,BRW8A45A21B,2022-07-06,173707,USSD,0,False
RPY6713EC56,LN4FE893E3,BRW8A45A21B,2024-07-29,36705,USSD,0,False
RPYB54B0921,LN05D5FE38,BRW8A45A21B,2023-05-04,36505,Bank Transfer,0,False
RPYC94F542E,LN28D40FF5,BRW0CC26802,2022-12-19,23262,Cash Agent,0,False
RPYA00F545C,LNF8860585,BRW525962AA,2024-05-04,48398,Bank Transfer,0,False
RPY7434180B,LN90AB8EE0,BRWA5278636,2023-07-20,163903,Bank Transfer,0,False
RPYCCB238DF,LN3B4767C7,BRW3B03D2CE,2024-05-25,101059,Bank Transfer,0,False
RPY9BAE3D3F,LN5CD0A8B5,BRW8E261EED,2024-01-19,21932,Bank Transfer,0,False
RPY42968BB3,LN77D91489,BRW8E261EED,2022-09-20,26926,Cash Agent,0,False
RPYF6EE0754,LN45D7110B,BRW7A424062,2023-12-19,491665,Direct Debit,0,False
RPY11BA4052,LN5B16852E,BRWDD080942,2024-02-04,46973,Bank Transfer,26,True
RPY638AA201,LN1900F16A,BRWDD080942,2023-12-18,48083,Cash Agent,0,False
RPY2B3D9234,LN3D73D177,BRWDD080942,2024-04-24,37640,Bank Transfer,0,False
RPYC3409891,LNFECAB49F,BRW8B2D2880,2024-01-19,103194,Direct Debit,0,False
RPY4F554665,LN58DF23A7,BRW8B2D2880,2024-07-18,4184,Cash Agent,6,True
RPYD5ACAE8D,LNA3071E41,BRW9C2BFB62,2022-09-05,79874,USSD,0,False
RPYC816CBBB,LN1EBC8289,BRW9C2BFB62,2024-01-21,6904,USSD,8,True
RPY33EEE994,LNE2EF9B6D,BRWBC47D2ED,2023-02-08,32338,Bank Transfer,0,False
RPY9BE4098D,LN766241BB,BRW65048A8D,2024-08-31,5058,Cash Agent,0,True
RPY4D110BF2,LN766241BB,BRW65048A8D,2024-09-18,8927,Direct Debit,1,False
RPYF21D48D0,LN715D4C64,BRW1273EB0C,2022-08-30,19436,Cash Agent,0,False
RPY8A0CA9E7,LNA041817D,BRW1273EB0C,2024-07-10,460674,Cash Agent,0,False
RPYE3311ECD,LN0CB029B5,BRW69328051,2022-11-27,8052,Cash Agent,0,True
RPYA73DAAD9,LN0CB029B5,BRW69328051,2022-12-07,6118,Direct Debit,10,False
RPYFEDB22DB,LNAD826F4D,BRW69328051,2024-06-26,161973,USSD,0,False
RPY3ADE43A5,LNDF58C072,BRW814466E0,2023-12-12,9613,Bank Transfer,0,True
RPYE5B391AE,LNDF58C072,BRW814466E0,2023-12-30,9591,Direct Debit,6,False
RPY6595313B,LNE786D3B9,BRW2A370025,2023-10-07,441115,USSD,0,False
RPYB35A2B31,LN0690DC9D,BRW2A370025,2023-09-25,52935,Bank Transfer,0,False
RPY7709E968,LN579FD425,BRW376B371A,2023-05-07,14623,Direct Debit,0,True
RPY1F27F934,LN579FD425,BRW376B371A,2023-05-17,26441,Bank Transfer,3,False
RPYDC5E920D,LNBD6F7205,BRW376B371A,2023-05-25,36235,Cash Agent,0,False
RPYCC2D4CD8,LN84AF0790,BRW376B371A,2022-08-07,34656,USSD,54,True
RPY6A6BE246,LN305E1D36,BRW3A95E88E,2022-12-02,12167,Cash Agent,0,False
RPY5A5937A8,LN6D4E06C3,BRW3A95E88E,2023-08-24,27997,USSD,0,False
RPY0F7062F8,LN6EA74C6E,BRW3A95E88E,2023-08-19,47695,USSD,0,False
RPYEDC7ABAC,LNE07AFEF8,BRW8032599F,2023-09-19,165153,Cash Agent,0,True
RPY4982033B,LNE07AFEF8,BRW8032599F,2023-10-05,277622,USSD,8,False
RPY7301D2A3,LN196852DA,BRW7C43EB67,2022-11-09,14825,USSD,0,False
RPY96ED338F,LN06933DBF,BRWDD8F87F0,2024-04-25,2988,USSD,58,True
RPY4D678F14,LN000A336B,BRWDD8F87F0,2023-02-20,47677,Direct Debit,0,False
RPYC83FE59F,LN18B16535,BRWC5C61973,2022-08-22,179714,Cash Agent,0,False
RPYA301E101,LN3069761D,BRWC5C61973,2023-08-27,33288,Bank Transfer,0,True
RPY736CAA3A,LN3069761D,BRWC5C61973,2023-09-15,16164,USSD,1,False
RPY9E093BBF,LN1B52377D,BRWCBC3C859,2023-05-07,38030,Direct Debit,0,True
RPY1393BC31,LN1B52377D,BRWCBC3C859,2023-05-21,78656,Cash Agent,4,False
RPY6A5D6345,LN8A9F4F20,BRWCBC3C859,2024-01-28,32448,USSD,0,False
RPYC76C5D98,LN14E02AE1,BRW3D70EB89,2024-07-05,193402,USSD,0,False
RPYBDB45BD9,LNB9840C71,BRW3D70EB89,2024-01-29,113886,USSD,0,False
RPY3299A508,LN52704A5C,BRW5BCF293F,2023-03-12,33221,Direct Debit,0,False
RPYFCD6A5A0,LNE8205274,BRW5BCF293F,2022-08-28,7089,Cash Agent,0,False
RPYC7129BA8,LNABA0D4B3,BRWB8584338,2023-02-19,44551,Cash Agent,0,False
RPY9C1384A9,LN092BE2A6,BRWC4B53247,2024-03-02,4637,Cash Agent,24,True
RPY567DB48D,LNF36B4818,BRW1454520A,2024-04-22,161307,Direct Debit,0,True
RPY1D60C7A2,LNF36B4818,BRW1454520A,2024-05-13,195926,Bank Transfer,4,False
RPY64AAC520,LNDE6A2340,BRW249A5BD5,2023-04-07,52210,Direct Debit,0,True
RPY27276C5D,LNDE6A2340,BRW249A5BD5,2023-04-22,119424,Cash Agent,6,False
RPY059DC23A,LNE92CBB80,BRW6CAE74D2,2023-05-16,11590,Cash Agent,0,False
RPY5BD0C0E3,LN2741A5AC,BRW6CAE74D2,2023-08-01,82699,Cash Agent,0,True
RPY95212C52,LN2741A5AC,BRW6CAE74D2,2023-08-22,36558,Bank Transfer,9,False
RPYA554D875,LN5E7EC6DF,BRW2ED3B49C,2023-12-17,188551,Direct Debit,0,False
RPY14261167,LN549DBF64,BRW2ED3B49C,2024-05-07,7685,Cash Agent,0,False
RPY5B975D70,LN1516D4A8,BRWD92D930D,2023-06-16,216385,Direct Debit,0,False
RPYB1D13DD0,LN4415D656,BRWD92D930D,2023-08-24,10741,Bank Transfer,0,True
RPY3462E2D3,LN4415D656,BRWD92D930D,2023-08-31,10475,Cash Agent,6,False
RPYBC2D113B,LN21EFCCE7,BRW8537F5F4,2024-04-28,15471,Direct Debit,0,False
RPY93C6755E,LNA26BDB35,BRW8537F5F4,2023-06-23,122705,Bank Transfer,0,True
RPY428ECB25,LNA26BDB35,BRW8537F5F4,2023-07-13,152184,Bank Transfer,3,False
RPY2D7F6610,LN49A6DC5E,BRW693D929D,2024-08-29,42839,Cash Agent,0,True
RPY3FF9736E,LN49A6DC5E,BRW693D929D,2024-09-14,63605,Bank Transfer,4,False
RPYEA4BFBF8,LN18195DEF,BRW008BB272,2022-10-31,47612,USSD,0,False
RPY32BFA8BF,LN2A7E0573,BRWA4886D93,2023-01-24,20567,USSD,0,False
RPY90A4E97A,LN3505E073,BRW77985A9A,2023-11-17,108989,Direct Debit,0,False
RPYCF39AAB5,LNC6ACE017,BRW1CCBBD7D,2022-10-04,119872,Bank Transfer,0,True
RPY909D4286,LNC6ACE017,BRW1CCBBD7D,2022-10-22,140260,Direct Debit,4,False
RPY4D1B3C41,LNCBB0BD85,BRW1CCBBD7D,2023-07-11,34616,Cash Agent,0,False
RPY365E2D0A,LNC4AE9A02,BRW2D0E8589,2023-10-28,45537,Cash Agent,0,False
RPY4B0F121A,LN56750422,BRW2D0E8589,2023-09-08,35179,USSD,0,False
RPY1ADD107E,LN7DFF62B5,BRWDF4DD122,2023-09-26,71228,Cash Agent,0,False
RPYEDD29C89,LNB00B69AA,BRWD349CC45,2024-05-13,769,Direct Debit,56,True
RPY2C3BA074,LNBDE7F712,BRWD349CC45,2022-07-06,121603,USSD,0,False
RPY2ED84D04,LNEB41677B,BRW411F392A,2022-11-11,32784,Direct Debit,0,False
RPYF9A6507B,LN0154BA89,BRW411F392A,2023-09-14,8176,Direct Debit,0,False
RPY81129C80,LN2FAADD76,BRW4EC79FE4,2022-09-22,48092,Bank Transfer,0,False
RPYE04D0606,LN92462CF2,BRW212DC79B,2022-11-14,49047,Bank Transfer,0,False
RPYBDF14B9F,LN11B93FC6,BRW212DC79B,2024-02-26,451074,Bank Transfer,0,False
RPY813F0889,LN78A1E144,BRWC33C9B0C,2024-04-23,36597,Direct Debit,0,False
RPY451A4237,LN8CF72235,BRWC33C9B0C,2024-08-14,36056,USSD,0,False
RPY3C9A2FFD,LN4378AC47,BRWAF56C8E8,2024-05-17,44757,Direct Debit,0,False
RPY037148D1,LN7FB02EB2,BRWAF56C8E8,2024-09-07,10275,USSD,0,False
RPY1B68DFF1,LN014F9B97,BRW09E3D8CF,2023-09-02,44324,Bank Transfer,0,False
RPY9960BDCA,LNAF949F7B,BRW3C8C8CE8,2024-09-11,158862,Bank Transfer,0,False
RPY8216D951,LN642669B4,BRW090C158E,2023-12-20,62200,USSD,0,False
RPYB21F1C2A,LNA7D5E4E4,BRWD398D10F,2023-09-21,127889,Cash Agent,0,False
RPY997BDC1B,LND410090E,BRW2DB3B4B7,2024-05-11,159078,USSD,0,False
RPY51C8AB78,LN7637F6BA,BRW35F49CCA,2022-10-25,41405,Bank Transfer,39,True
RPY09439480,LN3D2C7FB5,BRWCC211992,2024-01-20,24304,USSD,0,True
RPY0DE86FDA,LN3D2C7FB5,BRWCC211992,2024-02-07,14153,Direct Debit,10,False
RPYC69E250D,LNC7BBF04F,BRW93FEF1A8,2024-03-29,70646,Direct Debit,0,False
RPYDE37C1A4,LNF733C09C,BRW93FEF1A8,2024-02-11,452998,USSD,0,False
RPY0DFE9B67,LN1E9FC66C,BRWFC9A5356,2022-08-19,49930,Cash Agent,0,False
RPY8B3523CD,LNB9576A9F,BRWFC9A5356,2022-11-02,6338,Cash Agent,0,False
RPY697BA48B,LN97081D0D,BRWFC9A5356,2024-05-24,186483,Direct Debit,0,False
RPY2126B544,LN8B90215E,BRWD9198550,2023-04-29,6323,USSD,0,True
RPY1CD03E1C,LN8B90215E,BRWD9198550,2023-05-09,7512,Cash Agent,2,False
RPYFBC0ACEE,LND0974059,BRWD9198550,2023-09-01,194938,Bank Transfer,0,False
RPYBAA1AC82,LN81DE6A88,BRW19A4E90E,2024-06-08,13887,Bank Transfer,0,True
RPY8DC48937,LN81DE6A88,BRW19A4E90E,2024-06-29,7054,Direct Debit,7,False
RPYB413DDE1,LN3D885C88,BRW9A2EF842,2022-09-27,18845,Cash Agent,0,False
RPYF3C5DCD6,LN58259181,BRW2A66B2A8,2023-11-03,48906,USSD,6,True
RPY4F4999D2,LN88B9FF01,BRW2A66B2A8,2022-11-18,38377,USSD,0,True
RPY6C1D9C5A,LN88B9FF01,BRW2A66B2A8,2022-12-07,31778,Cash Agent,7,False
RPYD48516A2,LNC70766C5,BRW64B67748,2024-06-04,113616,Cash Agent,0,False
RPY93E18CA5,LN69CD921D,BRWED1CDD85,2023-07-14,20362,Direct Debit,0,False
RPYFFCCDE3C,LNEF3A328D,BRW6781A677,2023-06-16,32914,Bank Transfer,0,True
RPY7EA4FA63,LNEF3A328D,BRW6781A677,2023-07-03,44832,Bank Transfer,10,False
RPYE4380444,LN93AA83B0,BRW37D7E5A7,2022-08-30,56803,USSD,0,True
RPY4FBF963B,LN93AA83B0,BRW37D7E5A7,2022-09-10,122574,Direct Debit,10,False
RPY59207325,LNE3466F03,BRW37D7E5A7,2023-09-16,12963,Direct Debit,0,False
RPYD7B30905,LN7444C645,BRW090EEB9E,2023-08-11,62096,Cash Agent,0,False
RPYA71BE19F,LND6E937DF,BRW93E71DCE,2023-06-04,80709,USSD,0,True
RPY97D69E0A,LND6E937DF,BRW93E71DCE,2023-06-13,116722,USSD,4,False
RPY2AC0D40B,LNCE1CCD08,BRW7283C96C,2023-09-13,36340,Direct Debit,0,False
RPY5D7E09B3,LN61BCDAC3,BRW9EEB5CD2,2022-12-06,25211,Cash Agent,0,True
RPYEF7707C7,LN61BCDAC3,BRW9EEB5CD2,2022-12-20,22147,Bank Transfer,4,False
RPY2F838CFB,LN3E2E62E8,BRW250C2A8C,2023-04-28,127734,Bank Transfer,0,False
RPY25228A20,LN88ADF674,BRWEEAFD152,2023-04-02,17917,Bank Transfer,0,True
RPY8CA58904,LN88ADF674,BRWEEAFD152,2023-04-09,11190,USSD,6,False
RPY6999CBC5,LNF2E6F868,BRWEEAFD152,2024-07-10,19230,Direct Debit,0,True
RPY4833ABFB,LNF2E6F868,BRWEEAFD152,2024-07-27,28851,USSD,7,False
RPY46DE10F7,LN4A2A7F15,BRW9D34F720,2023-06-08,40333,Bank Transfer,0,False
RPY6ECE1252,LN584940B4,BRW5A2EF648,2022-11-01,466638,Bank Transfer,0,False
RPY4A894204,LNB3C9B56A,BRW5CE53881,2022-07-17,70239,Cash Agent,0,True
RPYABAF75D3,LNB3C9B56A,BRW5CE53881,2022-08-04,80249,Direct Debit,6,False
RPYAED64E92,LN732018A8,BRW5CE53881,2024-06-04,55637,USSD,0,True
RPY359C914B,LN732018A8,BRW5CE53881,2024-06-18,120267,USSD,4,False
RPY5135F340,LN2D55551D,BRW505A202D,2024-04-29,45705,Direct Debit,0,False
RPY3F77AF21,LN1A958A3E,BRWCAA977D9,2022-12-15,65952,Bank Transfer,0,True
RPY1957A9C6,LN1A958A3E,BRWCAA977D9,2023-01-02,36889,USSD,8,False
RPYFD9CE09A,LNC592415B,BRWF2482978,2024-07-25,33585,Cash Agent,0,False
RPYC0D949C7,LNE6C528EB,BRW36941BF5,2023-09-24,13752,Direct Debit,0,False
RPYADE46079,LN9AD1FB0D,BRW36941BF5,2024-04-12,196655,USSD,0,False
RPYF56EBA27,LNC7BA9A8A,BRWDB21DAA4,2022-06-23,32978,USSD,0,False
RPYE3F6D18B,LN9EB07D8E,BRWDB21DAA4,2023-05-07,35009,Direct Debit,0,False
RPY5767BFAF,LN08E47F3E,BRWCBCC51C6,2024-01-05,193749,USSD,0,True
RPY76C3E9EF,LN08E47F3E,BRWCBCC51C6,2024-01-17,150311,Cash Agent,2,False
RPY562A8FDD,LN33BC5E58,BRW89D33F9C,2023-12-31,21922,USSD,0,False
RPY365EFB3A,LNEC70528F,BRW97265515,2023-09-16,430852,Cash Agent,0,False
RPYADF16D18,LN853306C7,BRW97265515,2023-04-21,34362,USSD,0,False
RPY056BC752,LN1E4F3B33,BRW97265515,2023-05-10,68385,Bank Transfer,0,True
RPYB1897A07,LN1E4F3B33,BRW97265515,2023-05-27,92339,Bank Transfer,8,False
RPY39A299F1,LN8BB98D8E,BRW09F02DDD,2022-12-06,73009,USSD,0,True
RPY88C49CB0,LN8BB98D8E,BRW09F02DDD,2022-12-27,73444,USSD,10,False
RPY472A0BCC,LNB77D6F70,BRW09F02DDD,2023-06-26,6090,Bank Transfer,0,False
RPY79089879,LNBEE81AB0,BRW9DE2A7E7,2023-05-26,41765,Bank Transfer,0,False
RPYE6DAEF4A,LN60834CDB,BRW9DE2A7E7,2022-10-25,3766,Bank Transfer,0,True
RPYB0ABCD95,LN60834CDB,BRW9DE2A7E7,2022-11-08,3415,Cash Agent,7,False
RPY2C12DE19,LN2F56484C,BRWF174FAB3,2023-01-14,93159,Direct Debit,0,True
RPY960249EA,LN2F56484C,BRWF174FAB3,2023-02-01,91626,Cash Agent,2,False
RPY68B1D2F5,LN7BF2B505,BRWA93BAB4B,2024-03-23,48986,Bank Transfer,0,False
RPYBF15E663,LN053F68AE,BRWA93BAB4B,2024-08-02,165154,Direct Debit,0,False
RPY153B44A7,LN117AA61B,BRW9DB16E8F,2023-04-27,277296,Bank Transfer,0,False
RPYCC3D74C3,LNFBEE1F63,BRW63011B91,2023-02-05,227057,Direct Debit,0,False
RPY8C37E173,LN072ACEA2,BRW34B432B4,2023-03-22,44174,Bank Transfer,0,False
RPYC16B8BD9,LN0F7FAD06,BRW34B432B4,2023-07-15,73273,Direct Debit,0,False
RPYF3021587,LN45BBB617,BRW0BC08BC5,2023-06-05,23193,Cash Agent,0,True
RPY5579AE89,LN45BBB617,BRW0BC08BC5,2023-06-21,12018,USSD,8,False
RPY88D2DBFE,LND784EC3A,BRW360BE916,2023-06-14,195299,Cash Agent,0,False
RPY0C25FE7A,LNFA7A88E6,BRW1A10059F,2024-05-07,66265,Cash Agent,0,True
RPYEA4E5971,LNFA7A88E6,BRW1A10059F,2024-05-18,58515,Bank Transfer,4,False
RPY205BBEC1,LN65E46320,BRW1A10059F,2023-11-13,6802,Cash Agent,0,False
RPY615C4872,LNBDC1887E,BRW7EBDC24D,2023-11-04,71108,Cash Agent,0,False
RPY98839C67,LN76B52A5A,BRW30FDB55F,2023-02-27,65571,USSD,0,False
RPY553F3A16,LN5DC58D08,BRW0E1AAC17,2023-08-10,89326,USSD,0,False
RPY056D16B8,LNC8473D77,BRW84F61CA7,2024-05-03,294526,Bank Transfer,0,False
RPYF590BA4A,LNC6333C88,BRWDABD10C7,2024-06-15,7412,Cash Agent,0,False
RPY0F1A9B15,LN367557E9,BRWDABD10C7,2024-04-16,48625,USSD,0,False
RPY352472E4,LNF356E09C,BRW86CE734D,2022-09-27,49751,Cash Agent,0,False
RPYF0321403,LN9CEC4901,BRW86CE734D,2023-06-12,422849,Bank Transfer,0,False
RPYC3148620,LN1BF80A86,BRW86CE734D,2024-04-19,157901,Direct Debit,0,False
RPYCB2CE86C,LN36430305,BRWC4D9FC40,2024-06-29,421676,Cash Agent,0,False
RPYE4F46C30,LN01814227,BRW5E5E3C4F,2023-11-09,105893,Cash Agent,0,False
RPY6F15675C,LNC24D7F39,BRW7F3533B8,2023-10-23,3351,USSD,21,True
RPYBE064816,LN2522D6A3,BRW9D728C4B,2024-06-23,176053,Direct Debit,0,False
RPYBA81C589,LNEF95E4BA,BRWBD34DA16,2023-08-26,37564,USSD,0,False
RPYA221B5F0,LN4747D6C4,BRWBD34DA16,2024-05-05,14263,Bank Transfer,0,False
RPYEC34B830,LN441AA358,BRWBD34DA16,2024-01-27,105061,Bank Transfer,0,False
RPY9DB0E531,LN0BABADED,BRW1C44D5D7,2023-08-13,45624,Bank Transfer,0,False
RPY3FB08AC8,LN41F0507E,BRW1C44D5D7,2023-07-18,39001,Direct Debit,0,False
RPY8EA66811,LN0BD96888,BRW86CE965E,2023-05-12,74039,Direct Debit,0,False
RPYBF4E41FA,LN9B6E8C4A,BRW86CE965E,2022-10-05,30243,Cash Agent,0,False
RPY962F9C8B,LNCB744C5F,BRWE5DCA157,2024-02-09,20870,USSD,0,False
RPY0CAE553C,LN48039597,BRWE5DCA157,2022-11-29,24380,Bank Transfer,0,False
RPY1B06E8B4,LN8FE1EE89,BRWE5DCA157,2022-10-22,26019,Bank Transfer,0,False
RPYA006C736,LN88DD0B20,BRW5F7F0FE7,2022-12-08,156763,Cash Agent,0,False
RPY4C209C93,LNF389A00B,BRW5F7F0FE7,2024-08-26,33321,Cash Agent,0,False
RPYD8F28663,LN3542FF3B,BRW0CA91807,2022-09-19,150256,Direct Debit,0,False
RPY5561E9C2,LN53DE5BE9,BRWF5DBDEE8,2024-07-30,1775,Cash Agent,32,True
RPYB735811F,LN21A2C279,BRWF5DBDEE8,2022-12-28,196019,Direct Debit,0,True
RPY63B7773B,LN21A2C279,BRWF5DBDEE8,2023-01-06,190544,USSD,2,False
RPYC583C9D2,LN54B42928,BRW0E1073A8,2023-09-24,188695,Direct Debit,0,False
RPYE4CD6381,LN34C8F6B1,BRW0E1073A8,2022-06-08,110397,Direct Debit,0,False
RPYA6622884,LN6C413500,BRWA03B83BF,2024-06-01,224446,Direct Debit,0,False
RPYE8ED0F73,LN3F9F0DDD,BRW0FD12016,2023-07-03,277291,Direct Debit,0,False
RPY6EC51DFB,LN92E0F127,BRW0FD12016,2023-12-23,16922,Direct Debit,0,False
RPYC3C3A067,LN38D41ED5,BRW0CB6F060,2023-10-10,40666,USSD,25,True
RPYF9FFEE37,LNF515CD03,BRW0CB6F060,2023-11-29,30699,Cash Agent,0,False
RPY3BB8E3F9,LN874E74DA,BRW0CB6F060,2022-10-25,18875,Cash Agent,0,True
RPY68D7CB5D,LN874E74DA,BRW0CB6F060,2022-11-02,22750,Cash Agent,7,False
RPY6C7B7D56,LN5FE1DE4F,BRWD561C424,2022-09-09,5781,USSD,0,True
RPYFC840930,LN5FE1DE4F,BRWD561C424,2022-09-26,5621,Direct Debit,7,False
RPY128D20E1,LN6D41B84A,BRW64B046F5,2022-10-13,19237,Cash Agent,0,True
RPYED948668,LN6D41B84A,BRW64B046F5,2022-10-23,26093,Bank Transfer,1,False
RPY261422CE,LNE5E6BC70,BRW9E25FC9E,2023-12-04,14162,Direct Debit,0,True
RPY1A56749A,LNE5E6BC70,BRW9E25FC9E,2023-12-21,11983,Cash Agent,5,False
RPY61F032A9,LN6E0062B7,BRW9E25FC9E,2023-03-23,41920,Bank Transfer,0,False
RPYE62E23F0,LN72BFBA09,BRW9E25FC9E,2022-12-03,174318,Cash Agent,0,False
RPYB154CEB5,LN94842045,BRWC8043163,2024-04-19,146354,USSD,0,False
RPY466EAC25,LN99385CEC,BRW5504E88B,2024-08-05,19308,Direct Debit,0,False
RPY047C36CC,LNAEB71C9A,BRW6B103E74,2023-05-29,177129,Bank Transfer,0,False
RPYF07F9D05,LN61515D8E,BRW8E2C2004,2023-02-10,123591,Bank Transfer,0,False
RPY1ACA18FA,LN717D0EA6,BRW8E2C2004,2022-12-27,134510,Bank Transfer,0,False
RPY523519B9,LN0C8F16AD,BRW4384DE0D,2023-04-07,245606,Cash Agent,0,False
RPY285D1544,LN9884A165,BRW4384DE0D,2024-07-29,15255,Cash Agent,0,False
RPYF17D97FF,LNAB1294B8,BRW59F55FE7,2023-08-20,19681,USSD,0,False
RPYE0CF0320,LN3C86F22C,BRW59F55FE7,2023-07-13,45067,Bank Transfer,0,False
